,datetime,energy_sum3
1637,2017-07-12 03:46:47.156575,4395.0
1638,2017-07-12 03:47:56.430963,4398.125
1639,2017-07-12 03:48:57.627201,4400.9375
1640,2017-07-12 03:49:14.258680,4401.875
1641,2017-07-12 03:49:31.135600,4402.5
1642,2017-07-12 04:02:20.177601,4437.5
1643,2017-07-12 04:03:22.319807,4440.3125
1644,2017-07-12 04:03:46.496075,4441.5625
1645,2017-07-12 04:03:50.768977,4441.5625
1646,2017-07-12 04:05:01.577148,4444.6875
1647,2017-07-12 04:06:04.775009,4447.8125
1648,2017-07-12 04:07:08.831943,4450.625
1649,2017-07-12 04:08:11.098665,4453.4375
1650,2017-07-12 04:09:13.278073,4456.25
1651,2017-07-12 04:09:36.558898,4457.1875
1652,2017-07-12 04:10:41.858713,4460.3125
1653,2017-07-12 04:10:49.942048,4460.625
1654,2017-07-12 04:10:54.162087,4460.9375
1655,2017-07-12 04:10:58.310722,4460.9375
1656,2017-07-12 04:11:27.440364,4462.1875
1657,2017-07-12 04:12:31.939774,4465.3125
1658,2017-07-12 04:13:36.096294,4468.125
1659,2017-07-12 04:14:54.476589,4471.5625
1660,2017-07-12 04:15:35.136926,4473.4375
1661,2017-07-12 04:15:39.375956,4473.75
1662,2017-07-12 04:16:28.772224,4475.9375
1663,2017-07-12 04:17:32.664891,4478.75
1664,2017-07-12 04:18:37.956035,4481.875
1665,2017-07-12 04:19:41.396088,4484.6875
1666,2017-07-12 04:20:46.782646,4487.5
1667,2017-07-12 04:21:51.132947,4490.625
1668,2017-07-12 04:22:54.848677,4493.4375
1669,2017-07-12 04:22:58.692734,4493.4375
1670,2017-07-12 04:23:06.960360,4494.0625
1671,2017-07-12 04:23:11.090779,4494.0625
1672,2017-07-12 04:23:15.627090,4494.375
1673,2017-07-12 04:23:30.517565,4495.0
1674,2017-07-12 04:23:35.051414,4495.0
1675,2017-07-12 04:24:23.206294,4497.5
1676,2017-07-12 04:25:27.784137,4500.3125
1677,2017-07-12 04:26:39.924492,4503.4375
1678,2017-07-12 04:27:44.372856,4506.25
1679,2017-07-12 04:28:46.481448,4509.0625
1680,2017-07-12 04:29:49.404385,4511.875
1681,2017-07-12 04:30:52.091914,4514.6875
1682,2017-07-12 04:31:53.368837,4517.5
1683,2017-07-12 04:32:59.780510,4520.625
1684,2017-07-12 04:34:01.956172,4523.4375
1685,2017-07-12 04:34:06.130821,4523.4375
1686,2017-07-12 04:34:09.995690,4523.75
1687,2017-07-12 04:35:14.105590,4526.5625
1688,2017-07-12 04:35:18.412394,4526.875
1689,2017-07-12 04:35:21.850748,4526.875
1690,2017-07-12 04:36:23.138416,4529.6875
1691,2017-07-12 04:37:19.378351,4532.1875
1692,2017-07-12 04:37:43.402506,4533.125
1693,2017-07-12 04:37:59.127346,4534.0625
1694,2017-07-12 04:38:15.012265,4534.6875
1695,2017-07-12 04:39:18.582651,4537.1875
1696,2017-07-12 04:40:20.322802,4540.3125
1697,2017-07-12 04:41:24.272696,4543.125
1698,2017-07-12 04:42:30.964691,4545.9375
1699,2017-07-12 04:43:32.607935,4548.75
1700,2017-07-12 04:44:36.927979,4551.875
1701,2017-07-12 04:45:50.556197,4555.0
1702,2017-07-12 04:46:27.437881,4556.5625
1703,2017-07-12 04:46:43.734675,4557.5
1704,2017-07-12 04:46:47.682315,4557.5
1705,2017-07-12 04:46:56.028149,4558.125
1706,2017-07-12 04:47:13.035302,4558.75
1707,2017-07-12 04:48:17.430703,4561.5625
1708,2017-07-12 04:49:21.737587,4564.375
1709,2017-07-12 04:50:26.037338,4567.5
1710,2017-07-12 04:51:30.200633,4570.3125
1711,2017-07-12 04:51:34.415765,4570.3125
1712,2017-07-12 04:52:17.162224,4572.1875
1713,2017-07-12 04:52:33.666306,4573.125
1714,2017-07-12 04:52:37.798314,4573.125
1715,2017-07-12 04:52:45.706180,4573.75
1716,2017-07-12 04:53:14.830336,4575.0
1717,2017-07-12 04:53:18.998379,4575.0
1718,2017-07-12 04:53:23.052595,4575.3125
1719,2017-07-12 04:54:18.991230,4577.8125
1720,2017-07-12 04:54:27.081430,4578.125
1721,2017-07-12 04:54:38.869605,4578.75
1722,2017-07-12 04:55:41.838722,4581.5625
1723,2017-07-12 04:56:59.015613,4585.0
1724,2017-07-12 04:58:03.138960,4587.8125
1725,2017-07-12 04:59:08.226994,4590.625
1726,2017-07-12 05:00:12.920052,4593.4375
1727,2017-07-12 05:01:16.666479,4596.25
1728,2017-07-12 05:01:53.354472,4597.8125
1729,2017-07-12 05:02:57.808243,4600.9375
1730,2017-07-12 05:03:02.129157,4600.9375
1731,2017-07-12 06:02:20.376218,4756.875
1732,2017-07-12 06:02:29.185160,4757.1875
1733,2017-07-12 06:03:31.559301,4760.0
1734,2017-07-12 06:04:33.091013,4762.5
1735,2017-07-12 06:05:36.560314,4765.3125
1736,2017-07-12 06:06:41.556338,4768.125
1737,2017-07-12 06:07:44.929690,4770.625
1738,2017-07-12 06:08:49.721404,4773.4375
1739,2017-07-12 06:09:54.752469,4776.25
1740,2017-07-12 06:10:59.070984,4779.0625
1741,2017-07-12 07:02:20.430829,4908.75
1742,2017-07-12 07:03:24.552475,4911.5625
1743,2017-07-12 07:04:13.593297,4913.75
1744,2017-07-12 07:04:18.001439,4913.75
1745,2017-07-12 07:04:26.549188,4914.375
1746,2017-07-12 07:05:39.758275,4917.1875
1747,2017-07-12 07:06:42.480863,4920.0
1748,2017-07-12 07:07:45.030059,4922.5
1749,2017-07-12 07:08:01.353600,4923.125
1750,2017-07-12 07:08:05.910890,4923.4375
1751,2017-07-12 07:09:08.286835,4925.9375
1752,2017-07-12 07:09:52.561870,4927.8125
1753,2017-07-12 07:11:04.752946,4930.9375
1754,2017-07-12 07:11:53.625118,4932.8125
1755,2017-07-12 07:12:37.026828,4934.6875
1756,2017-07-12 07:12:41.097521,4935.0
1757,2017-07-12 07:12:45.368480,4935.0
1758,2017-07-12 07:13:49.525783,4937.8125
1759,2017-07-12 07:14:31.715715,4939.6875
1760,2017-07-12 07:14:40.323301,4940.0
1761,2017-07-12 07:15:16.353585,4941.5625
1762,2017-07-12 07:16:35.301633,4944.6875
1763,2017-07-12 07:17:37.535729,4947.1875
1764,2017-07-12 07:18:13.051999,4948.75
1765,2017-07-12 07:18:56.260756,4950.625
1766,2017-07-12 07:19:00.842794,4950.9375
1767,2017-07-12 07:20:03.529749,4953.4375
1768,2017-07-12 07:21:08.098221,4956.25
1769,2017-07-12 07:22:10.693257,4958.75
1770,2017-07-12 07:23:15.174204,4961.25
1771,2017-07-12 07:24:19.140760,4964.0625
1772,2017-07-12 07:25:23.696385,4966.875
1773,2017-07-12 07:25:52.004716,4967.8125
1774,2017-07-12 07:26:09.132060,4968.75
1775,2017-07-12 07:27:11.996985,4971.25
1776,2017-07-12 07:28:15.224274,4973.75
1777,2017-07-12 07:29:16.916055,4976.25
1778,2017-07-12 07:30:19.533226,4979.0625
1779,2017-07-12 07:30:50.989365,4980.3125
1780,2017-07-12 07:31:48.359191,4982.8125
1781,2017-07-12 07:31:52.602208,4982.8125
1782,2017-07-12 07:32:55.257311,4985.625
1783,2017-07-12 07:33:59.025684,4988.125
1784,2017-07-12 08:01:55.339163,5057.1875
1785,2017-07-12 08:03:05.473143,5060.3125
1786,2017-07-12 08:04:10.341164,5063.125
1787,2017-07-12 08:05:00.083127,5065.0
1788,2017-07-12 08:05:04.327717,5065.3125
1789,2017-07-12 08:06:15.567594,5068.125
1790,2017-07-12 08:07:24.443780,5070.9375
1791,2017-07-12 08:08:26.802032,5073.75
1792,2017-07-12 08:09:29.319481,5076.25
1793,2017-07-12 08:10:32.939149,5078.75
1794,2017-07-12 08:11:37.249460,5081.5625
1795,2017-07-12 08:12:39.822132,5084.0625
1796,2017-07-12 08:12:56.769854,5084.6875
1797,2017-07-12 08:13:58.181477,5087.1875
1798,2017-07-12 08:15:02.323232,5090.0
1799,2017-07-12 08:16:20.627472,5093.125
1800,2017-07-12 08:17:23.278934,5095.625
1801,2017-07-12 08:18:25.711338,5098.4375
1802,2017-07-12 08:19:28.221466,5100.9375
1803,2017-07-12 08:21:02.924861,5104.6875
1804,2017-07-12 08:22:05.940641,5107.5
1805,2017-07-12 08:22:49.192826,5109.0625
1806,2017-07-12 08:24:11.873739,5112.5
1807,2017-07-12 08:24:55.327170,5114.375
1808,2017-07-12 08:25:19.022013,5115.3125
1809,2017-07-12 08:25:35.504983,5115.9375
1810,2017-07-12 08:25:39.901303,5116.25
1811,2017-07-12 08:26:59.476466,5119.375
1812,2017-07-12 08:28:25.830914,5123.125
1813,2017-07-12 08:29:28.373755,5125.625
1814,2017-07-12 08:30:31.213832,5128.125
1815,2017-07-12 08:31:36.923260,5130.9375
1816,2017-07-12 08:32:38.764957,5133.4375
1817,2017-07-12 08:33:48.317195,5136.25
1818,2017-07-12 08:34:56.649293,5139.0625
1819,2017-07-12 08:36:07.967176,5142.1875
1820,2017-07-12 08:37:14.435607,5144.6875
1821,2017-07-12 08:38:16.642382,5147.5
1822,2017-07-12 08:39:43.122397,5150.9375
1823,2017-07-12 08:41:16.694068,5154.6875
1824,2017-07-12 08:42:21.392982,5157.5
1825,2017-07-12 08:43:26.049872,5160.0
1826,2017-07-12 08:44:28.756561,5162.5
1827,2017-07-12 08:45:33.431249,5165.3125
1828,2017-07-12 08:46:37.324204,5167.8125
1829,2017-07-12 09:03:29.138087,5209.0625
1830,2017-07-12 09:04:37.581965,5212.1875
1831,2017-07-12 09:05:39.961960,5214.6875
1832,2017-07-12 09:06:41.565830,5217.1875
1833,2017-07-12 09:07:45.539954,5219.6875
1834,2017-07-12 09:07:49.572319,5220.0
1835,2017-07-12 09:08:13.355914,5220.9375
1836,2017-07-12 09:09:24.612855,5223.75
1837,2017-07-12 09:10:27.692469,5226.25
1838,2017-07-12 09:12:01.513683,5230.0
1839,2017-07-12 09:13:03.156039,5232.5
1840,2017-07-12 09:14:07.217293,5235.3125
1841,2017-07-12 09:15:11.772814,5237.8125
1842,2017-07-12 09:16:14.591550,5240.3125
1843,2017-07-12 09:17:15.830346,5242.8125
1844,2017-07-12 09:18:20.168080,5245.625
1845,2017-07-12 09:19:22.692492,5248.125
1846,2017-07-12 09:20:24.291890,5250.625
1847,2017-07-12 09:21:29.325140,5253.125
1848,2017-07-12 09:21:45.529892,5253.75
1849,2017-07-12 09:22:01.109354,5254.375
1850,2017-07-12 09:23:03.890720,5256.875
1851,2017-07-12 09:23:08.088119,5257.1875
1852,2017-07-12 09:24:09.974304,5259.6875
1853,2017-07-12 09:25:14.376972,5262.1875
1854,2017-07-12 09:26:15.557989,5264.6875
1855,2017-07-12 09:27:19.147420,5267.1875
1856,2017-07-12 09:28:22.711718,5270.0
1857,2017-07-12 09:29:26.826465,5272.5
1858,2017-07-12 09:30:28.237960,5275.0
1859,2017-07-12 09:31:31.658218,5277.5
1860,2017-07-12 09:32:34.482547,5280.0
1861,2017-07-12 09:33:36.004983,5282.5
1862,2017-07-12 09:34:40.037745,5285.3125
1863,2017-07-12 09:35:16.665320,5286.5625
1864,2017-07-12 09:36:20.256870,5289.375
1865,2017-07-12 09:37:22.436207,5291.875
1866,2017-07-12 09:38:26.349033,5294.375
1867,2017-07-12 09:39:46.336695,5297.5
1868,2017-07-12 09:40:50.443754,5300.0
1869,2017-07-12 09:41:55.482550,5302.8125
1870,2017-07-12 09:43:04.518888,5305.625
1871,2017-07-12 09:44:16.609543,5308.4375
1872,2017-07-12 09:45:20.837854,5310.9375
1873,2017-07-12 09:46:24.906802,5313.75
1874,2017-07-12 09:47:28.209218,5316.25
1875,2017-07-12 09:48:32.835089,5318.75
1876,2017-07-12 09:49:37.809079,5321.5625
1877,2017-07-12 09:50:48.436611,5324.375
1878,2017-07-12 09:52:20.171690,5328.125
1879,2017-07-12 09:53:22.952939,5330.625
1880,2017-07-12 09:54:25.788826,5333.125
1881,2017-07-12 09:54:29.911381,5333.125
1882,2017-07-12 09:55:27.501111,5335.625
1883,2017-07-12 09:55:58.843378,5336.875
1884,2017-07-12 09:57:03.052084,5339.375
1885,2017-07-12 09:58:06.730015,5341.875
1886,2017-07-12 09:59:09.396501,5344.375
1887,2017-07-12 09:59:13.720644,5344.6875
1888,2017-07-12 09:59:51.573995,5346.25
1889,2017-07-12 10:00:54.948322,5348.75
1890,2017-07-12 10:01:54.638785,5350.9375
1891,2017-07-12 10:02:56.382083,5353.75
1892,2017-07-12 10:04:00.249104,5356.25
1893,2017-07-12 10:04:53.579914,5358.4375
1894,2017-07-12 10:05:01.991424,5358.75
1895,2017-07-12 10:05:34.060595,5360.0
1896,2017-07-12 10:05:38.210925,5360.0
1897,2017-07-12 10:05:42.247037,5360.3125
1898,2017-07-12 10:06:44.823216,5362.8125
1899,2017-07-12 10:07:42.234925,5365.0
1900,2017-07-12 10:09:04.741513,5368.4375
1901,2017-07-12 10:10:09.732795,5370.9375
1902,2017-07-12 10:11:12.082243,5373.4375
1903,2017-07-12 10:12:16.259827,5376.25
1904,2017-07-12 10:13:20.230739,5378.75
1905,2017-07-12 10:14:24.854726,5381.25
1906,2017-07-12 10:15:32.512185,5384.0625
1907,2017-07-12 10:16:40.833531,5386.5625
1908,2017-07-12 10:17:37.415457,5389.0625
1909,2017-07-12 10:18:41.781662,5391.5625
1910,2017-07-12 10:18:58.234134,5392.1875
1911,2017-07-12 10:19:02.398189,5392.5
1912,2017-07-12 10:20:05.305210,5395.0
1913,2017-07-12 10:21:10.172444,5397.5
1914,2017-07-12 10:22:11.994856,5400.0
1915,2017-07-12 10:23:14.733928,5402.5
1916,2017-07-12 10:24:23.624041,5405.3125
1917,2017-07-12 10:25:27.870903,5407.8125
1918,2017-07-12 10:26:31.390781,5410.3125
1919,2017-07-12 10:27:34.492195,5412.8125
1920,2017-07-12 10:28:38.452193,5415.3125
1921,2017-07-12 10:29:40.507131,5417.8125
1922,2017-07-12 10:30:42.016460,5420.3125
1923,2017-07-12 10:31:45.509782,5422.8125
1924,2017-07-12 10:32:48.844374,5425.3125
1925,2017-07-12 10:34:02.854933,5428.4375
1926,2017-07-12 10:35:07.302214,5430.9375
1927,2017-07-12 10:36:12.094047,5433.4375
1928,2017-07-12 10:37:15.992438,5436.25
1929,2017-07-12 10:38:38.342709,5439.375
1930,2017-07-12 10:39:40.372296,5441.875
1931,2017-07-12 10:40:45.140278,5444.375
1932,2017-07-12 10:41:48.948205,5446.875
1933,2017-07-12 10:42:52.860167,5449.6875
1934,2017-07-12 10:43:57.989782,5452.1875
1935,2017-07-12 10:45:01.798501,5454.6875
1936,2017-07-12 10:46:14.501582,5457.5
1937,2017-07-12 10:47:17.966118,5460.0
1938,2017-07-12 10:48:20.252388,5462.5
1939,2017-07-12 10:49:25.379578,5465.0
1940,2017-07-12 10:50:26.912461,5467.5
1941,2017-07-12 10:51:30.668923,5470.0
1942,2017-07-12 10:52:32.097392,5472.5
1943,2017-07-12 10:53:34.113354,5475.0
1944,2017-07-12 10:54:34.201485,5477.5
1945,2017-07-12 10:55:31.283506,5479.6875
1946,2017-07-12 10:56:36.486565,5482.1875
1947,2017-07-12 10:57:51.470806,5485.3125
1948,2017-07-12 10:58:47.394997,5487.5
1949,2017-07-12 10:59:00.013380,5488.125
1950,2017-07-12 11:00:02.084688,5490.625
1951,2017-07-12 11:01:06.361407,5493.125
1952,2017-07-12 11:01:35.043173,5494.0625
1953,2017-07-12 11:01:39.266865,5494.375
1954,2017-07-12 11:01:43.686905,5494.6875
1955,2017-07-12 11:01:54.908823,5495.0
1956,2017-07-12 11:02:10.870743,5495.625
1957,2017-07-12 11:02:27.387756,5496.25
1958,2017-07-12 11:03:31.396244,5498.75
1959,2017-07-12 11:04:38.720074,5501.5625
1960,2017-07-12 11:05:03.130603,5502.5
1961,2017-07-12 11:06:06.062794,5505.0
1962,2017-07-12 11:07:09.730720,5507.5
1963,2017-07-12 11:08:14.009891,5510.3125
1964,2017-07-12 11:08:48.139085,5511.5625
1965,2017-07-12 11:08:56.031582,5511.875
1966,2017-07-12 11:09:15.942592,5512.8125
1967,2017-07-12 11:10:19.840400,5515.3125
1968,2017-07-12 11:11:18.200009,5517.8125
1969,2017-07-12 11:12:04.192861,5519.375
1970,2017-07-12 11:12:28.273556,5520.625
1971,2017-07-12 11:13:33.005225,5523.125
1972,2017-07-12 11:14:15.896518,5524.6875
1973,2017-07-12 11:14:32.486069,5525.625
1974,2017-07-12 11:15:36.787237,5528.125
1975,2017-07-12 11:16:15.219191,5529.6875
1976,2017-07-12 11:16:27.258264,5530.0
1977,2017-07-12 11:17:24.876395,5532.5
1978,2017-07-12 11:17:45.821809,5533.4375
1979,2017-07-12 11:18:50.074050,5535.9375
1980,2017-07-12 11:19:18.413266,5536.875
1981,2017-07-12 11:19:30.360689,5537.5
1982,2017-07-12 11:19:34.381033,5537.5
1983,2017-07-12 11:19:50.065512,5538.125
1984,2017-07-12 11:20:54.017056,5540.9375
1985,2017-07-12 11:21:55.810043,5543.4375
1986,2017-07-12 11:22:59.568337,5545.9375
1987,2017-07-12 11:24:25.259676,5549.375
1988,2017-07-12 11:25:28.117293,5551.875
1989,2017-07-12 11:26:31.847845,5554.375
1990,2017-07-12 11:27:45.517589,5557.1875
1991,2017-07-12 11:29:04.185408,5560.3125
1992,2017-07-12 11:30:07.883032,5563.125
1993,2017-07-12 11:31:09.110422,5565.3125
1994,2017-07-12 11:32:11.606555,5567.8125
1995,2017-07-12 11:33:16.242403,5570.625
1996,2017-07-12 11:34:17.897959,5572.8125
1997,2017-07-12 11:35:01.179723,5574.6875
1998,2017-07-12 11:35:05.297027,5574.6875
1999,2017-07-12 11:35:56.220470,5576.875
2000,2017-07-12 11:36:00.414757,5577.1875
2001,2017-07-12 11:37:09.711439,5579.6875
2002,2017-07-12 11:38:14.706943,5582.5
2003,2017-07-12 11:39:19.290027,5584.6875
2004,2017-07-12 11:39:46.065056,5585.9375
2005,2017-07-12 11:40:17.983675,5587.1875
2006,2017-07-12 11:40:22.281338,5587.5
2007,2017-07-12 11:40:47.922711,5588.4375
2008,2017-07-12 11:41:49.800598,5590.9375
2009,2017-07-12 11:42:51.448921,5593.4375
2010,2017-07-12 11:43:56.228770,5595.9375
2011,2017-07-12 11:44:20.099126,5596.875
2012,2017-07-12 11:44:55.568431,5598.4375
2013,2017-07-12 11:45:03.574165,5598.75
2014,2017-07-12 11:46:07.816886,5601.25
2015,2017-07-12 11:47:12.014878,5603.75
2016,2017-07-12 11:48:14.767716,5606.25
2017,2017-07-12 11:49:28.317581,5609.0625
2018,2017-07-12 11:50:32.623632,5611.5625
2019,2017-07-12 11:51:36.937658,5614.0625
2020,2017-07-12 11:52:41.789614,5616.875
2021,2017-07-12 11:53:45.501272,5619.375
2022,2017-07-12 11:54:48.458817,5621.875
2023,2017-07-12 11:55:53.065345,5624.375
2024,2017-07-12 11:56:54.651844,5626.875
2025,2017-07-12 11:57:56.812505,5629.0625
2026,2017-07-12 11:59:00.914869,5631.875
2027,2017-07-12 12:00:17.466158,5634.6875
2028,2017-07-12 12:01:22.333856,5637.1875
2029,2017-07-12 12:01:54.727632,5638.4375
2030,2017-07-12 12:02:59.162730,5641.25
2031,2017-07-12 12:04:05.639763,5643.75
2032,2017-07-12 12:05:07.365080,5646.25
2033,2017-07-12 12:06:11.260279,5648.75
2034,2017-07-12 12:07:13.066466,5651.25
2035,2017-07-12 12:08:15.857516,5653.75
2036,2017-07-12 12:09:19.557083,5656.25
2037,2017-07-12 12:10:24.122466,5658.75
2038,2017-07-12 12:11:26.637932,5661.25
2039,2017-07-12 12:12:06.114378,5662.8125
2040,2017-07-12 12:13:21.087630,5665.625
2041,2017-07-12 12:14:09.571855,5667.5
2042,2017-07-12 12:14:14.037056,5667.8125
2043,2017-07-12 12:15:16.787248,5670.3125
2044,2017-07-12 12:16:18.611590,5672.5
2045,2017-07-12 12:17:20.836354,5675.0
2046,2017-07-12 12:18:25.090622,5677.5
2047,2017-07-12 12:18:49.416253,5678.4375
2048,2017-07-12 12:19:01.694331,5679.0625
2049,2017-07-12 12:20:05.493600,5681.5625
2050,2017-07-12 12:20:57.759422,5683.75
2051,2017-07-12 12:21:01.722063,5683.75
2052,2017-07-12 12:22:05.587970,5686.25
2053,2017-07-12 12:23:07.571339,5688.75
2054,2017-07-12 12:23:27.893949,5689.6875
2055,2017-07-12 12:24:18.871620,5691.5625
2056,2017-07-12 12:24:23.392563,5691.5625
2057,2017-07-12 12:25:26.165563,5694.0625
2058,2017-07-12 12:26:30.931252,5696.5625
2059,2017-07-12 12:27:33.245393,5699.0625
2060,2017-07-12 12:28:35.466514,5701.5625
2061,2017-07-12 12:29:39.027930,5704.0625
2062,2017-07-12 12:30:40.409901,5706.5625
2063,2017-07-12 12:31:42.412566,5709.0625
2064,2017-07-12 12:32:30.256415,5710.9375
2065,2017-07-12 12:32:46.724890,5711.5625
2066,2017-07-12 12:33:03.354975,5712.1875
2067,2017-07-12 12:34:04.932473,5714.6875
2068,2017-07-12 12:34:32.931821,5715.625
2069,2017-07-12 12:34:41.136886,5715.9375
2070,2017-07-12 12:35:40.763766,5718.4375
2071,2017-07-12 12:35:56.614328,5719.0625
2072,2017-07-12 12:37:01.616466,5721.5625
2073,2017-07-12 12:38:05.648241,5724.0625
2074,2017-07-12 12:38:49.407445,5725.625
2075,2017-07-12 12:38:57.562146,5725.9375
2076,2017-07-12 12:39:59.524662,5728.4375
2077,2017-07-12 12:40:53.253783,5730.625
2078,2017-07-12 12:41:50.678924,5732.8125
2079,2017-07-12 12:42:54.892578,5735.3125
2080,2017-07-12 12:43:59.888498,5737.8125
2081,2017-07-12 12:45:03.393772,5740.3125
2082,2017-07-12 12:46:07.537867,5742.8125
2083,2017-07-12 12:47:28.698142,5746.25
2084,2017-07-12 12:48:32.603822,5748.4375
2085,2017-07-12 12:49:47.076789,5751.5625
2086,2017-07-12 12:51:16.004239,5755.0
2087,2017-07-12 12:52:20.305405,5757.5
2088,2017-07-12 12:53:22.041955,5760.0
2089,2017-07-12 12:54:25.801809,5762.5
2090,2017-07-12 12:55:29.856570,5765.0
2091,2017-07-12 12:56:31.122958,5767.5
2092,2017-07-12 12:57:34.583526,5770.0
2093,2017-07-12 12:58:38.227765,5772.5
2094,2017-07-12 12:59:41.401447,5775.0
2095,2017-07-12 13:00:46.374238,5777.5
2096,2017-07-12 13:01:54.652105,5780.0
2097,2017-07-12 13:02:55.842460,5782.5
2098,2017-07-12 13:03:16.703683,5783.4375
2099,2017-07-12 13:03:21.088788,5783.75
2100,2017-07-12 13:04:38.312721,5786.875
2101,2017-07-12 13:05:42.256164,5789.375
2102,2017-07-12 13:06:46.249387,5791.875
2103,2017-07-12 13:07:50.243603,5794.375
2104,2017-07-12 13:09:08.299761,5797.1875
2105,2017-07-12 13:10:21.002883,5800.3125
2106,2017-07-12 13:10:29.401360,5800.625
2107,2017-07-12 13:11:30.620646,5802.8125
2108,2017-07-12 13:12:35.335763,5805.625
2109,2017-07-12 13:13:40.149227,5808.125
2110,2017-07-12 13:15:04.089715,5811.5625
2111,2017-07-12 13:16:08.577096,5814.0625
2112,2017-07-12 13:16:55.221793,5815.9375
2113,2017-07-12 13:17:46.352158,5817.8125
2114,2017-07-12 13:17:50.395514,5818.125
2115,2017-07-12 13:18:41.119075,5820.0
2116,2017-07-12 13:19:28.861607,5821.875
2117,2017-07-12 13:19:52.720613,5822.8125
2118,2017-07-12 13:20:55.461606,5825.3125
2119,2017-07-12 13:21:57.697921,5827.8125
2120,2017-07-12 13:22:58.157817,5830.3125
2121,2017-07-12 13:23:02.400504,5830.3125
2122,2017-07-12 13:23:26.556629,5831.25
2123,2017-07-12 13:23:30.742980,5831.5625
2124,2017-07-12 13:24:33.974174,5834.0625
2125,2017-07-12 13:24:38.100291,5834.375
2126,2017-07-12 13:24:42.353782,5834.375
2127,2017-07-12 13:25:11.657020,5835.625
2128,2017-07-12 13:25:19.814009,5835.9375
2129,2017-07-12 13:26:19.622547,5838.125
2130,2017-07-12 13:26:23.868967,5838.4375
2131,2017-07-12 13:26:54.462498,5839.6875
2132,2017-07-12 13:26:58.749699,5839.6875
2133,2017-07-12 13:27:21.851882,5840.625
2134,2017-07-12 13:27:26.235793,5840.9375
2135,2017-07-12 13:27:31.391206,5840.9375
2136,2017-07-12 13:28:07.492515,5842.5
2137,2017-07-12 13:29:12.080387,5845.0
2138,2017-07-12 13:30:16.835233,5847.5
2139,2017-07-12 13:31:20.741232,5850.0
2140,2017-07-12 13:31:25.054897,5850.3125
2141,2017-07-12 13:32:29.341059,5852.8125
2142,2017-07-12 13:33:42.650987,5855.625
2143,2017-07-12 13:34:45.551053,5858.125
2144,2017-07-12 13:35:46.791345,5860.625
2145,2017-07-12 13:35:50.873931,5860.625
2146,2017-07-12 13:36:14.384694,5861.5625
2147,2017-07-12 13:36:18.518416,5861.875
2148,2017-07-12 13:36:22.393408,5861.875
2149,2017-07-12 13:37:42.665367,5865.0
2150,2017-07-12 13:38:38.905951,5867.1875
2151,2017-07-12 13:38:55.402215,5867.8125
2152,2017-07-12 13:40:00.368284,5870.625
2153,2017-07-12 13:40:23.060604,5871.25
2154,2017-07-12 13:40:27.268675,5871.5625
2155,2017-07-12 13:40:31.536152,5871.5625
2156,2017-07-12 13:41:35.972073,5874.375
2157,2017-07-12 13:42:40.070857,5876.875
2158,2017-07-12 13:43:38.839248,5879.0625
2159,2017-07-12 13:43:43.122317,5879.375
2160,2017-07-12 13:43:47.369364,5879.375
2161,2017-07-12 13:43:55.874129,5879.6875
2162,2017-07-12 13:44:00.117148,5880.0
2163,2017-07-12 13:44:16.584179,5880.625
2164,2017-07-12 13:45:21.201490,5883.125
2165,2017-07-12 13:46:24.494216,5885.625
2166,2017-07-12 13:47:24.979409,5888.125
2167,2017-07-12 13:47:33.273184,5888.4375
2168,2017-07-12 13:48:01.985920,5889.6875
2169,2017-07-12 13:49:17.411126,5892.5
2170,2017-07-12 13:50:19.067847,5895.0
2171,2017-07-12 13:51:22.241888,5897.5
2172,2017-07-12 13:52:26.186590,5900.0
2173,2017-07-12 13:52:49.862146,5900.9375
2174,2017-07-12 13:52:53.818590,5901.25
2175,2017-07-12 13:53:59.155494,5903.75
2176,2017-07-12 13:54:26.995203,5905.0
2177,2017-07-12 13:55:29.716201,5907.5
2178,2017-07-12 13:56:33.534952,5910.0
2179,2017-07-12 13:57:10.930980,5911.25
2180,2017-07-12 13:57:19.508551,5911.875
2181,2017-07-12 13:58:23.798042,5914.375
2182,2017-07-12 13:59:27.686084,5916.875
2183,2017-07-12 14:00:29.047738,5919.375
2184,2017-07-12 14:01:31.686289,5921.875
2185,2017-07-12 14:01:54.363206,5922.5
2186,2017-07-12 14:02:39.603432,5924.375
2187,2017-07-12 14:03:04.503264,5925.625
2188,2017-07-12 14:03:12.898142,5925.9375
2189,2017-07-12 14:03:25.580204,5926.25
2190,2017-07-12 14:04:29.758217,5928.75
2191,2017-07-12 14:05:13.212178,5930.625
2192,2017-07-12 14:08:02.129695,0.0
2193,2017-07-12 14:09:04.345733,0.0
2194,2017-07-12 14:10:08.312988,0.0
2195,2017-07-12 14:10:59.966316,0.3125
2196,2017-07-12 14:11:11.992286,0.9375
2197,2017-07-12 14:11:27.861830,1.5625
2198,2017-07-12 14:12:00.036359,3.125
2199,2017-07-12 14:12:12.231672,3.75
2200,2017-07-12 14:13:12.540564,6.25
2201,2017-07-12 14:14:14.935377,9.0625
2202,2017-07-12 14:14:30.738868,9.6875
2203,2017-07-12 14:15:31.891538,12.1875
2204,2017-07-12 14:16:35.567927,15.0
2205,2017-07-12 14:17:05.263547,16.25
2206,2017-07-12 14:17:09.540585,16.5625
2207,2017-07-12 14:18:29.176644,19.6875
2208,2017-07-12 14:18:53.791115,20.9375
